-1.670102433653907870e+00 9.176157943539685391e+00
8.060984592660645376e+00 1.148861784720473267e+01
-1.899212669908603601e+00 7.776269818094148967e+00
8.779163619068823365e+00 4.452007523643329634e+00
2.326167831922437479e+00 2.815818429918774513e+00
7.284237619246878737e+00 2.690222109949406692e-01
-2.683553086817797251e+00 0.000000000000000000e+00
-5.000000000000000000e+00 1.490614560316899784e+01
1.000000000000000000e+01 0.000000000000000000e+00
4.999076971304205586e+00 4.078409870033633311e+00
1.301835914589404508e+00 5.763041481659916698e+00
-5.000000000000000000e+00 9.885262991737915783e+00
-5.936223421426118918e-01 1.500000000000000000e+01
1.000000000000000000e+01 2.703304703630564632e+00
-5.000000000000000000e+00 9.746118202388938556e+00
-1.951016751785934478e-01 8.201486484709349156e+00
3.777955722802759375e+00 6.793962219372545741e-01
8.453565457815262363e+00 2.477500904504679635e+00
3.725002366878414684e+00 0.000000000000000000e+00
1.000000000000000000e+01 4.792552475416839819e+00
1.000000000000000000e+01 3.613386920502017929e+00
-5.622934129682435889e-02 4.544343187916717319e+00
-1.747892479209195438e-01 4.577819852398447686e+00
3.314663051766796542e+00 2.234370292745165631e+00
-1.505653529571099325e-01 4.503328784815735730e+00
2.861759908864654811e+00 1.588051817305881519e+00
3.162679447675306399e+00 2.783126325786379862e+00
2.612210966544203483e+00 1.283440036105952808e+00
1.000000000000000000e+01 1.500000000000000000e+01
2.636409402972863969e+00 1.316017762391825219e+00
